symbol,signal,horizon,n_on,mean_on,mean_off,diff,t_stat,win_rate_on
ROBOT_LAUNDRY,TRADE_BIG_P95(>=4),1,179,-0.0363,-0.1056,0.0693,0.08,0.464
ROBOT_LAUNDRY,TRADE_BIG_P95(>=4),5,179,-0.2849,-1.1336,0.8487,0.43,0.441
ROBOT_LAUNDRY,TRADE_BIG_P95(>=4),10,179,0.8156,-0.7269,1.5426,0.59,0.497
ROBOT_LAUNDRY,TRADE_BIG_P95(>=4),30,179,-2.6229,-1.3976,-1.2253,-0.26,0.453
ROBOT_LAUNDRY,TRADE_BIG_P95(>=4),100,177,-3.2881,-1.1327,-2.1554,-0.25,0.492
ROBOT_MOPPING,BIG_BID_LVL1_P95,1,2017,0.2147,0.0413,0.1734,0.69,0.486
ROBOT_MOPPING,BIG_ASK_LVL1_P95,1,1944,-0.2695,0.0753,-0.3448,-1.35,0.47
ROBOT_MOPPING,BIG_BID_LVL1_P99,1,404,0.5173,0.0466,0.4707,0.87,0.498
ROBOT_MOPPING,BIG_ASK_LVL1_P99,1,366,0.2199,0.0509,0.1691,0.3,0.473
ROBOT_MOPPING,BIG_BID_LVL1_P95,5,2017,0.9703,0.2132,0.7571,1.39,0.505
ROBOT_MOPPING,BIG_ASK_LVL1_P95,5,1944,0.0679,0.2777,-0.2098,-0.37,0.496
ROBOT_MOPPING,BIG_BID_LVL1_P99,5,404,0.7896,0.2569,0.5327,0.45,0.488
ROBOT_MOPPING,BIG_ASK_LVL1_P99,5,366,0.735,0.2583,0.4767,0.38,0.508
ROBOT_MOPPING,BIG_BID_LVL1_P95,10,2017,1.5297,0.4511,1.0787,1.42,0.521
ROBOT_MOPPING,BIG_ASK_LVL1_P95,10,1942,0.9472,0.4943,0.4529,0.58,0.522
ROBOT_MOPPING,BIG_BID_LVL1_P99,10,404,1.3428,0.5124,0.8304,0.49,0.517
ROBOT_MOPPING,BIG_ASK_LVL1_P99,10,365,3.0301,0.4927,2.5374,1.4,0.512
ROBOT_MOPPING,BIG_BID_LVL1_P95,30,2017,2.6282,1.4545,1.1737,0.9,0.518
ROBOT_MOPPING,BIG_ASK_LVL1_P95,30,1942,1.7273,1.52,0.2073,0.15,0.503
ROBOT_MOPPING,BIG_BID_LVL1_P99,30,404,0.3812,1.5492,-1.168,-0.42,0.498
ROBOT_MOPPING,BIG_ASK_LVL1_P99,30,365,3.6288,1.5076,2.1211,0.65,0.545
ROBOT_MOPPING,BIG_BID_LVL1_P95,100,2013,8.8887,4.7305,4.1582,1.75,0.518
ROBOT_MOPPING,BIG_ASK_LVL1_P95,100,1942,8.0744,4.7976,3.2768,1.33,0.499
ROBOT_MOPPING,BIG_BID_LVL1_P99,100,404,2.4022,5.0462,-2.6439,-0.54,0.507
ROBOT_MOPPING,BIG_ASK_LVL1_P99,100,365,16.5082,4.8683,11.6399,1.98,0.545
ROBOT_MOPPING,TRADE_BIG_P95(>=4),1,179,-1.0587,-0.2076,-0.8511,-0.92,0.486
ROBOT_MOPPING,TRADE_BIG_P95(>=4),5,179,-2.5056,-0.2374,-2.2682,-1.18,0.413
ROBOT_MOPPING,TRADE_BIG_P95(>=4),10,179,-2.4469,1.142,-3.5889,-1.25,0.503
ROBOT_MOPPING,TRADE_BIG_P95(>=4),30,179,-4.7151,-0.231,-4.4841,-0.87,0.436
ROBOT_MOPPING,TRADE_BIG_P95(>=4),100,177,-2.1045,-5.7836,3.6791,0.37,0.514
ROBOT_VACUUMING,BIG_BID_LVL1_P95,1,1894,0.5253,-0.0968,0.6221,2.86,0.51
ROBOT_VACUUMING,BIG_ASK_LVL1_P95,1,1903,-0.2627,-0.0436,-0.2191,-1.03,0.462
ROBOT_VACUUMING,BIG_BID_LVL1_P99,1,300,0.2667,-0.0608,0.3274,0.63,0.533
ROBOT_VACUUMING,BIG_ASK_LVL1_P99,1,909,-0.2525,-0.0514,-0.2011,-0.66,0.465
ROBOT_VACUUMING,BIG_BID_LVL1_P95,5,1894,1.1758,-0.388,1.5638,3.13,0.514
ROBOT_VACUUMING,BIG_ASK_LVL1_P95,5,1903,-0.4301,-0.2797,-0.1504,-0.31,0.481
ROBOT_VACUUMING,BIG_BID_LVL1_P99,5,300,-1.0467,-0.2816,-0.7651,-0.63,0.463
ROBOT_VACUUMING,BIG_ASK_LVL1_P99,5,909,-0.9307,-0.2692,-0.6615,-0.97,0.476
ROBOT_VACUUMING,BIG_BID_LVL1_P95,10,1893,1.3529,-0.7072,2.0601,2.95,0.514
ROBOT_VACUUMING,BIG_ASK_LVL1_P95,10,1902,-0.3139,-0.595,0.2811,0.4,0.503
ROBOT_VACUUMING,BIG_BID_LVL1_P99,10,300,0.9283,-0.5924,1.5207,0.89,0.517
ROBOT_VACUUMING,BIG_ASK_LVL1_P99,10,908,-1.234,-0.5567,-0.6774,-0.69,0.488
ROBOT_VACUUMING,BIG_BID_LVL1_P95,30,1892,-0.4125,-1.8263,1.4138,1.22,0.506
ROBOT_VACUUMING,BIG_ASK_LVL1_P95,30,1900,-1.9771,-1.7208,-0.2563,-0.22,0.489
ROBOT_VACUUMING,BIG_BID_LVL1_P99,30,300,-1.0033,-1.7445,0.7411,0.27,0.497
ROBOT_VACUUMING,BIG_ASK_LVL1_P99,30,907,-2.4686,-1.7142,-0.7544,-0.46,0.482
ROBOT_VACUUMING,BIG_BID_LVL1_P95,100,1884,-1.8885,-5.8397,3.9512,1.85,0.494
ROBOT_VACUUMING,BIG_ASK_LVL1_P95,100,1891,-3.2528,-5.7486,2.4958,1.2,0.487
ROBOT_VACUUMING,BIG_BID_LVL1_P99,100,299,-2.1488,-5.6255,3.4767,0.7,0.502
ROBOT_VACUUMING,BIG_ASK_LVL1_P99,100,902,-4.418,-5.6272,1.2093,0.41,0.491
ROBOT_VACUUMING,TRADE_BIG_P95(>=4),1,179,0.0307,0.4847,-0.4539,-0.58,0.492
ROBOT_VACUUMING,TRADE_BIG_P95(>=4),5,179,-0.6844,0.4188,-1.1031,-0.57,0.464
ROBOT_VACUUMING,TRADE_BIG_P95(>=4),10,179,-1.7598,0.3617,-2.1214,-0.79,0.475
ROBOT_VACUUMING,TRADE_BIG_P95(>=4),30,179,-3.324,-3.0408,-0.2833,-0.06,0.475
ROBOT_VACUUMING,TRADE_BIG_P95(>=4),100,177,-5.5791,-5.2127,-0.3664,-0.04,0.514
SLEEP_POD_COTTON,BIG_BID_LVL1_P95,1,3225,0.0591,0.0457,0.0134,0.06,0.496
SLEEP_POD_COTTON,BIG_ASK_LVL1_P95,1,3226,-0.1139,0.0665,-0.1805,-0.84,0.49
SLEEP_POD_COTTON,BIG_BID_LVL1_P99,1,3225,0.0591,0.0457,0.0134,0.06,0.496
SLEEP_POD_COTTON,BIG_ASK_LVL1_P99,1,3226,-0.1139,0.0665,-0.1805,-0.84,0.49
SLEEP_POD_COTTON,BIG_BID_LVL1_P95,5,3225,0.3898,0.2127,0.177,0.37,0.502
SLEEP_POD_COTTON,BIG_ASK_LVL1_P95,5,3226,0.2312,0.2318,-0.0006,-0.0,0.502
SLEEP_POD_COTTON,BIG_BID_LVL1_P99,5,3225,0.3898,0.2127,0.177,0.37,0.502
SLEEP_POD_COTTON,BIG_ASK_LVL1_P99,5,3226,0.2312,0.2318,-0.0006,-0.0,0.502
SLEEP_POD_COTTON,BIG_BID_LVL1_P95,10,3225,0.194,0.4893,-0.2953,-0.43,0.508
SLEEP_POD_COTTON,BIG_ASK_LVL1_P95,10,3226,0.0071,0.5118,-0.5047,-0.73,0.505
SLEEP_POD_COTTON,BIG_BID_LVL1_P99,10,3225,0.194,0.4893,-0.2953,-0.43,0.508
SLEEP_POD_COTTON,BIG_ASK_LVL1_P99,10,3226,0.0071,0.5118,-0.5047,-0.73,0.505
SLEEP_POD_COTTON,BIG_BID_LVL1_P95,30,3223,2.6027,1.1769,1.4258,1.18,0.522
SLEEP_POD_COTTON,BIG_ASK_LVL1_P95,30,3224,2.3204,1.2109,1.1095,0.93,0.521
SLEEP_POD_COTTON,BIG_BID_LVL1_P99,30,3223,2.6027,1.1769,1.4258,1.18,0.522
SLEEP_POD_COTTON,BIG_ASK_LVL1_P99,30,3224,2.3204,1.2109,1.1095,0.93,0.521
SLEEP_POD_COTTON,BIG_BID_LVL1_P95,100,3218,5.708,4.0525,1.6555,0.74,0.515
SLEEP_POD_COTTON,BIG_ASK_LVL1_P95,100,3219,5.6398,4.0607,1.5791,0.71,0.515
SLEEP_POD_COTTON,BIG_BID_LVL1_P99,100,3218,5.708,4.0525,1.6555,0.74,0.515
SLEEP_POD_COTTON,BIG_ASK_LVL1_P99,100,3219,5.6398,4.0607,1.5791,0.71,0.515
SLEEP_POD_COTTON,TRADE_BIG_P95(>=4),1,179,0.1257,0.1543,-0.0286,-0.03,0.486
SLEEP_POD_COTTON,TRADE_BIG_P95(>=4),5,179,-2.3743,1.8791,-4.2534,-1.74,0.436
SLEEP_POD_COTTON,TRADE_BIG_P95(>=4),10,179,-1.7933,2.0027,-3.796,-1.13,0.464
SLEEP_POD_COTTON,TRADE_BIG_P95(>=4),30,179,3.1034,3.7772,-0.6738,-0.12,0.547
SLEEP_POD_COTTON,TRADE_BIG_P95(>=4),100,177,6.8362,8.5209,-1.6848,-0.16,0.503
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P95,1,3232,0.3451,-0.0115,0.3566,1.8,0.494
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P95,1,3228,0.2743,-0.0029,0.2772,1.4,0.491
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P99,1,3232,0.3451,-0.0115,0.3566,1.8,0.494
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P99,1,3228,0.2743,-0.0029,0.2772,1.4,0.491
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P95,5,3232,0.5538,0.0895,0.4643,1.04,0.497
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P95,5,3228,0.3657,0.1123,0.2534,0.57,0.495
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P99,5,3232,0.5538,0.0895,0.4643,1.04,0.497
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P99,5,3228,0.3657,0.1123,0.2534,0.57,0.495
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P95,10,3232,0.3023,0.284,0.0183,0.03,0.49
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P95,10,3228,0.1425,0.3033,-0.1608,-0.25,0.488
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P99,10,3232,0.3023,0.284,0.0183,0.03,0.49
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P99,10,3228,0.1425,0.3033,-0.1608,-0.25,0.488
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P95,30,3230,0.3923,0.9647,-0.5724,-0.51,0.503
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P95,30,3226,0.1772,0.9905,-0.8134,-0.72,0.503
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P99,30,3230,0.3923,0.9647,-0.5724,-0.51,0.503
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P99,30,3226,0.1772,0.9905,-0.8134,-0.72,0.503
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P95,100,3225,0.2878,3.7247,-3.437,-1.6,0.52
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P95,100,3221,0.3532,3.7163,-3.3632,-1.56,0.52
SLEEP_POD_LAMB_WOOL,BIG_BID_LVL1_P99,100,3225,0.2878,3.7247,-3.437,-1.6,0.52
SLEEP_POD_LAMB_WOOL,BIG_ASK_LVL1_P99,100,3221,0.3532,3.7163,-3.3632,-1.56,0.52
SLEEP_POD_LAMB_WOOL,TRADE_BIG_P95(>=4),1,179,-0.4246,0.0451,-0.4697,-0.5,0.469
SLEEP_POD_LAMB_WOOL,TRADE_BIG_P95(>=4),5,179,-2.5615,0.7536,-3.3151,-1.65,0.469
SLEEP_POD_LAMB_WOOL,TRADE_BIG_P95(>=4),10,179,-2.9637,1.3345,-4.2982,-1.45,0.441
SLEEP_POD_LAMB_WOOL,TRADE_BIG_P95(>=4),30,179,2.514,0.6033,1.9107,0.34,0.497
SLEEP_POD_LAMB_WOOL,TRADE_BIG_P95(>=4),100,177,5.5763,3.2745,2.3017,0.22,0.565
SLEEP_POD_NYLON,BIG_BID_LVL1_P95,1,4411,0.0633,0.0178,0.0454,0.29,0.485
SLEEP_POD_NYLON,BIG_ASK_LVL1_P95,1,4409,-0.0088,0.0302,-0.0391,-0.25,0.484
SLEEP_POD_NYLON,BIG_BID_LVL1_P99,1,369,0.7412,0.0156,0.7256,1.58,0.531
SLEEP_POD_NYLON,BIG_ASK_LVL1_P99,1,348,0.0747,0.0239,0.0508,0.1,0.511
SLEEP_POD_NYLON,BIG_BID_LVL1_P95,5,4411,0.2894,0.0943,0.1951,0.56,0.504
SLEEP_POD_NYLON,BIG_ASK_LVL1_P95,5,4409,0.2478,0.1015,0.1463,0.42,0.499
SLEEP_POD_NYLON,BIG_BID_LVL1_P99,5,369,0.8049,0.1145,0.6904,0.65,0.547
SLEEP_POD_NYLON,BIG_ASK_LVL1_P99,5,348,1.1839,0.1106,1.0733,0.98,0.509
SLEEP_POD_NYLON,BIG_BID_LVL1_P95,10,4411,0.8897,0.1348,0.7549,1.56,0.51
SLEEP_POD_NYLON,BIG_ASK_LVL1_P95,10,4409,0.7647,0.1564,0.6082,1.24,0.507
SLEEP_POD_NYLON,BIG_BID_LVL1_P99,10,369,3.103,0.2103,2.8927,1.9,0.542
SLEEP_POD_NYLON,BIG_ASK_LVL1_P99,10,348,2.5057,0.2193,2.2864,1.49,0.509
SLEEP_POD_NYLON,BIG_BID_LVL1_P95,30,4409,1.6948,0.5915,1.1033,1.32,0.501
SLEEP_POD_NYLON,BIG_ASK_LVL1_P95,30,4407,1.0467,0.7033,0.3434,0.41,0.493
SLEEP_POD_NYLON,BIG_BID_LVL1_P99,30,369,4.3604,0.7089,3.6516,1.42,0.542
SLEEP_POD_NYLON,BIG_ASK_LVL1_P99,30,348,5.352,0.6998,4.6522,1.59,0.537
SLEEP_POD_NYLON,BIG_BID_LVL1_P95,100,4404,4.5309,2.0585,2.4724,1.61,0.528
SLEEP_POD_NYLON,BIG_ASK_LVL1_P95,100,4402,4.3418,2.0913,2.2505,1.46,0.525
SLEEP_POD_NYLON,BIG_BID_LVL1_P99,100,369,3.3631,2.4109,0.9523,0.19,0.512
SLEEP_POD_NYLON,BIG_ASK_LVL1_P99,100,348,11.9871,2.31,9.6771,1.93,0.56
SLEEP_POD_NYLON,TRADE_BIG_P95(>=4),1,179,-0.1592,-0.0126,-0.1466,-0.18,0.453
SLEEP_POD_NYLON,TRADE_BIG_P95(>=4),5,179,0.7821,-0.2022,0.9843,0.57,0.52
SLEEP_POD_NYLON,TRADE_BIG_P95(>=4),10,179,-0.3101,-0.3463,0.0362,0.01,0.514
SLEEP_POD_NYLON,TRADE_BIG_P95(>=4),30,179,4.1341,0.6821,3.452,0.79,0.531
SLEEP_POD_NYLON,TRADE_BIG_P95(>=4),100,177,1.0734,-0.1691,1.2425,0.16,0.486
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P95,1,3237,-0.1023,0.086,-0.1882,-0.85,0.486
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P95,1,3234,-0.1603,0.093,-0.2533,-1.15,0.485
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P99,1,3237,-0.1023,0.086,-0.1882,-0.85,0.486
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P99,1,3234,-0.1603,0.093,-0.2533,-1.15,0.485
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P95,5,3237,-0.032,0.3712,-0.4032,-0.81,0.511
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P95,5,3234,-0.2536,0.3979,-0.6515,-1.3,0.505
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P99,5,3237,-0.032,0.3712,-0.4032,-0.81,0.511
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P99,5,3234,-0.2536,0.3979,-0.6515,-1.3,0.505
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P95,10,3237,0.8916,0.6223,0.2692,0.38,0.509
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P95,10,3234,0.6481,0.6518,-0.0037,-0.01,0.506
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P99,10,3237,0.8916,0.6223,0.2692,0.38,0.509
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P99,10,3234,0.6481,0.6518,-0.0037,-0.01,0.506
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P95,30,3235,1.8526,2.0296,-0.1771,-0.15,0.521
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P95,30,3232,1.3691,2.088,-0.7189,-0.6,0.517
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P99,30,3235,1.8526,2.0296,-0.1771,-0.15,0.521
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P99,30,3232,1.3691,2.088,-0.7189,-0.6,0.517
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P95,100,3230,8.2218,6.8624,1.3594,0.64,0.536
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P95,100,3227,7.6232,6.935,0.6882,0.33,0.531
SLEEP_POD_POLYESTER,BIG_BID_LVL1_P99,100,3230,8.2218,6.8624,1.3594,0.64,0.536
SLEEP_POD_POLYESTER,BIG_ASK_LVL1_P99,100,3227,7.6232,6.935,0.6882,0.33,0.531
SLEEP_POD_POLYESTER,TRADE_BIG_P95(>=4),1,179,1.6536,0.0244,1.6293,1.52,0.52
SLEEP_POD_POLYESTER,TRADE_BIG_P95(>=4),5,179,1.9749,-0.8709,2.8458,1.2,0.542
SLEEP_POD_POLYESTER,TRADE_BIG_P95(>=4),10,179,2.014,-0.3156,2.3295,0.72,0.52
SLEEP_POD_POLYESTER,TRADE_BIG_P95(>=4),30,179,0.2095,0.7899,-0.5804,-0.1,0.553
SLEEP_POD_POLYESTER,TRADE_BIG_P95(>=4),100,177,13.3616,6.4782,6.8834,0.71,0.548
SLEEP_POD_SUEDE,BIG_BID_LVL1_P95,1,3288,0.0619,0.0598,0.0021,0.01,0.491
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P95,1,3281,-0.109,0.0808,-0.1897,-0.91,0.485
SLEEP_POD_SUEDE,BIG_BID_LVL1_P99,1,3288,0.0619,0.0598,0.0021,0.01,0.491
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P99,1,3281,-0.109,0.0808,-0.1897,-0.91,0.485
SLEEP_POD_SUEDE,BIG_BID_LVL1_P95,5,3288,-0.1358,0.3523,-0.4881,-1.05,0.493
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P95,5,3281,-0.4005,0.3847,-0.7852,-1.69,0.488
SLEEP_POD_SUEDE,BIG_BID_LVL1_P99,5,3288,-0.1358,0.3523,-0.4881,-1.05,0.493
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P99,5,3281,-0.4005,0.3847,-0.7852,-1.69,0.488
SLEEP_POD_SUEDE,BIG_BID_LVL1_P95,10,3288,0.5347,0.6096,-0.0749,-0.11,0.501
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P95,10,3281,0.0483,0.6693,-0.621,-0.93,0.496
SLEEP_POD_SUEDE,BIG_BID_LVL1_P99,10,3288,0.5347,0.6096,-0.0749,-0.11,0.501
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P99,10,3281,0.0483,0.6693,-0.621,-0.93,0.496
SLEEP_POD_SUEDE,BIG_BID_LVL1_P95,30,3286,2.2876,1.7821,0.5055,0.45,0.512
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P95,30,3279,1.6394,1.8619,-0.2225,-0.2,0.506
SLEEP_POD_SUEDE,BIG_BID_LVL1_P99,30,3286,2.2876,1.7821,0.5055,0.45,0.512
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P99,30,3279,1.6394,1.8619,-0.2225,-0.2,0.506
SLEEP_POD_SUEDE,BIG_BID_LVL1_P95,100,3281,7.382,5.8236,1.5585,0.77,0.539
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P95,100,3274,7.071,5.8622,1.2088,0.6,0.536
SLEEP_POD_SUEDE,BIG_BID_LVL1_P99,100,3281,7.382,5.8236,1.5585,0.77,0.539
SLEEP_POD_SUEDE,BIG_ASK_LVL1_P99,100,3274,7.071,5.8622,1.2088,0.6,0.536
SLEEP_POD_SUEDE,TRADE_BIG_P95(>=4),1,179,0.6788,0.4729,0.2058,0.23,0.48
SLEEP_POD_SUEDE,TRADE_BIG_P95(>=4),5,179,-0.6257,0.944,-1.5697,-0.72,0.531
SLEEP_POD_SUEDE,TRADE_BIG_P95(>=4),10,179,0.5056,0.9042,-0.3986,-0.12,0.514
SLEEP_POD_SUEDE,TRADE_BIG_P95(>=4),30,179,3.8715,5.1005,-1.229,-0.24,0.52
SLEEP_POD_SUEDE,TRADE_BIG_P95(>=4),100,177,-0.4915,9.0318,-9.5233,-1.03,0.469
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P95,1,2699,0.1343,-0.0257,0.16,1.19,0.495
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P95,1,2701,-0.0135,-0.011,-0.0025,-0.02,0.485
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P99,1,1315,0.1441,-0.0184,0.1625,0.87,0.494
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P99,1,1316,0.0418,-0.0137,0.0555,0.3,0.484
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P95,5,2699,0.0424,-0.0678,0.1102,0.37,0.489
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P95,5,2701,-0.142,-0.0496,-0.0924,-0.31,0.484
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P99,5,1315,-0.0061,-0.0603,0.0542,0.13,0.48
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P99,5,1316,-0.1235,-0.0549,-0.0686,-0.17,0.476
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P95,10,2698,0.0777,-0.1375,0.2152,0.53,0.487
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P95,10,2700,-0.1459,-0.1154,-0.0305,-0.07,0.483
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P99,10,1315,0.1354,-0.1298,0.2651,0.47,0.492
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P99,10,1316,-0.0631,-0.1207,0.0576,0.1,0.487
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P95,30,2697,-0.0588,-0.4058,0.3471,0.49,0.494
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P95,30,2699,-0.0421,-0.4075,0.3654,0.51,0.495
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P99,30,1315,0.4319,-0.4116,0.8435,0.84,0.506
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P99,30,1316,0.3697,-0.4088,0.7785,0.77,0.505
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P95,100,2689,-1.9498,-1.0875,-0.8623,-0.65,0.49
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P95,100,2691,-2.4747,-1.0355,-1.4392,-1.08,0.486
SNACKPACK_CHOCOLATE,BIG_BID_LVL1_P99,100,1313,-2.9996,-1.0808,-1.9188,-1.03,0.471
SNACKPACK_CHOCOLATE,BIG_ASK_LVL1_P99,100,1314,-3.2641,-1.0686,-2.1955,-1.18,0.47
SNACKPACK_CHOCOLATE,TRADE_BIG_P95(>=4),1,179,-0.1983,-0.1742,-0.0241,-0.04,0.492
SNACKPACK_CHOCOLATE,TRADE_BIG_P95(>=4),5,179,0.4721,-0.3646,0.8367,0.68,0.486
SNACKPACK_CHOCOLATE,TRADE_BIG_P95(>=4),10,179,1.0307,0.1266,0.9041,0.5,0.542
SNACKPACK_CHOCOLATE,TRADE_BIG_P95(>=4),30,179,-0.7849,0.4076,-1.1925,-0.41,0.497
SNACKPACK_CHOCOLATE,TRADE_BIG_P95(>=4),100,177,0.4661,4.0564,-3.5903,-0.58,0.514
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P95,1,2699,0.0339,-0.0358,0.0697,0.67,0.48
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P95,1,2701,-0.1107,-0.0215,-0.0892,-0.85,0.47
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P99,1,1315,0.0221,-0.0319,0.054,0.37,0.489
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P99,1,1316,-0.1144,-0.0257,-0.0887,-0.61,0.483
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P95,5,2699,-0.2614,-0.1361,-0.1253,-0.52,0.481
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P95,5,2701,-0.4619,-0.1163,-0.3456,-1.43,0.475
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P99,5,1315,-0.538,-0.1295,-0.4085,-1.21,0.471
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P99,5,1316,-0.7188,-0.1212,-0.5977,-1.77,0.467
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P95,10,2698,-0.2476,-0.2989,0.0513,0.16,0.487
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P95,10,2700,-0.4883,-0.2751,-0.2132,-0.65,0.483
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P99,10,1315,-1.0844,-0.2581,-0.8263,-1.8,0.475
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P99,10,1316,-1.2823,-0.249,-1.0333,-2.25,0.471
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P95,30,2697,-0.9347,-0.9087,-0.026,-0.05,0.482
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P95,30,2699,-1.1958,-0.8829,-0.3129,-0.56,0.478
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P99,30,1315,-2.1996,-0.8519,-1.3477,-1.72,0.468
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P99,30,1316,-2.6303,-0.8321,-1.7982,-2.31,0.462
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P95,100,2689,-3.6895,-2.9836,-0.7058,-0.72,0.465
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P95,100,2691,-3.9404,-2.9588,-0.9816,-1.0,0.463
SNACKPACK_PISTACHIO,BIG_BID_LVL1_P99,100,1313,-5.1862,-2.9489,-2.2373,-1.66,0.453
SNACKPACK_PISTACHIO,BIG_ASK_LVL1_P99,100,1314,-5.8364,-2.9189,-2.9175,-2.17,0.447
SNACKPACK_PISTACHIO,TRADE_BIG_P95(>=4),1,179,0.0559,0.2771,-0.2212,-0.47,0.486
SNACKPACK_PISTACHIO,TRADE_BIG_P95(>=4),5,179,-0.095,-0.2771,0.1821,0.19,0.447
SNACKPACK_PISTACHIO,TRADE_BIG_P95(>=4),10,179,-0.3575,-1.2857,0.9282,0.71,0.52
SNACKPACK_PISTACHIO,TRADE_BIG_P95(>=4),30,179,-4.3883,-1.4375,-2.9508,-1.3,0.419
SNACKPACK_PISTACHIO,TRADE_BIG_P95(>=4),100,177,-6.6243,-3.0827,-3.5416,-0.89,0.429
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P95,1,2699,0.068,0.0043,0.0637,0.39,0.482
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P95,1,2701,-0.1148,0.0224,-0.1371,-0.85,0.474
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P99,1,1315,-0.0167,0.0112,-0.028,-0.12,0.471
